DATAFLOW,REF_AREA: Reference area,FREQ: Frequency of observation,MEASURE: Measure,UNIT_MEASURE: Unit of measure,TIME_PERIOD: Time period,OBS_VALUE,OBS_STATUS: Observation status,UNIT_MULT: Unit multiplier,ADJUSTMENT: Adjustment,DECIMALS: Decimals,BASE_PER: Base period
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,HPI_YDH: Price to income ratio,IX: Index,1997,141.316168588054,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,HPI_YDH: Price to income ratio,IX: Index,1998,138.455050502035,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,HPI_YDH: Price to income ratio,IX: Index,1999,135.9871471959,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2000,132.481246197064,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2001,131.63459791223,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2002,126.201663336258,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2003,120.235266656069,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2004,111.741988910076,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2005,105.709445669886,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2006,101.093754231795,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2007,99.3063976880127,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2008,100.321751858806,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2009,95.9585535002909,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2010,97.4427354532136,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2011,98.0503116490911,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2012,96.6779250162819,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2013,98.0836391146001,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2014,99.2331272918831,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2016,101.709530569296,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2017,103.496958280572,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2018,104.278926923213,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2019,104.503191827572,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2020,99.383330118448,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2021,107.247186625037,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2022,112.800534233675,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2023,115.16931926518,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2024,113.872942373024,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2025,114.150850321184,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,RHP: Real house price indices,IX: Index,1960,30.1310730676352,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,RHP: Real house price indices,IX: Index,1961,39.0331028352063,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,RHP: Real house price indices,IX: Index,1962,44.1178002709212,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,RHP: Real house price indices,IX: Index,1963,46.7775618468891,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,RHP: Real house price indices,IX: Index,1964,51.3499057807659,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,RHP: Real house price indices,IX: Index,1965,53.4168570561038,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,RHP: Real house price indices,IX: Index,1966,54.6460629037813,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,RHP: Real house price indices,IX: Index,1967,59.5145026791405,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,RHP: Real house price indices,IX: Index,1968,66.6170981945987,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,RHP: Real house price indices,IX: Index,1969,77.4738197549404,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,RHP: Real house price indices,IX: Index,1970,87.2262612300673,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,RHP: Real house price indices,IX: Index,1971,94.8744078913692,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,RHP: Real house price indices,IX: Index,1972,105.093813018091,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,RHP: Real house price indices,IX: Index,1973,125.724382825851,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,RHP: Real house price indices,IX: Index,1974,118.410456985951,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,RHP: Real house price indices,IX: Index,1975,101.875739970213,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,RHP: Real house price indices,IX: Index,1976,95.007807258139,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,RHP: Real house price indices,IX: Index,1977,92.1880087049271,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,RHP: Real house price indices,IX: Index,1978,93.0520548084143,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,RHP: Real house price indices,IX: Index,1979,98.2961112504324,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,RHP: Real house price indices,IX: Index,1980,103.429202874669,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,RHP: Real house price indices,IX: Index,1981,109.771760284246,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,RHP: Real house price indices,IX: Index,1982,115.339801382021,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,RHP: Real house price indices,IX: Index,1983,118.614194502845,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,RHP: Real house price indices,IX: Index,1984,119.848262461282,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,RHP: Real house price indices,IX: Index,1985,120.914651577434,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,RHP: Real house price indices,IX: Index,1986,123.563912012565,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,RHP: Real house price indices,IX: Index,1987,132.425701168006,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,RHP: Real house price indices,IX: Index,1988,139.584382233323,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,RHP: Real house price indices,IX: Index,1989,147.454141332024,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,RHP: Real house price indices,IX: Index,1990,163.342518597803,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,RHP: Real house price indices,IX: Index,1991,165.777060719763,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,RHP: Real house price indices,IX: Index,1992,156.729496578413,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,RHP: Real house price indices,IX: Index,1993,148.466647723856,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,RHP: Real house price indices,IX: Index,1994,144.255154909335,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,RHP: Real house price indices,IX: Index,1995,142.439374557429,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,RHP: Real house price indices,IX: Index,1996,139.559558441337,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,RHP: Real house price indices,IX: Index,1997,135.940821629292,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,RHP: Real house price indices,IX: Index,1998,133.57854395869,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,RHP: Real house price indices,IX: Index,1999,130.213007296727,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,RHP: Real house price indices,IX: Index,2000,126.504665589796,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,RHP: Real house price indices,IX: Index,2001,122.594346570579,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,RHP: Real house price indices,IX: Index,2002,117.755172726491,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,RHP: Real house price indices,IX: Index,2003,111.594448365228,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,RHP: Real house price indices,IX: Index,2004,105.397767263118,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,RHP: Real house price indices,IX: Index,2005,101.112900942166,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,RHP: Real house price indices,IX: Index,2006,98.1525888763929,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,RHP: Real house price indices,IX: Index,2007,97.4950539779827,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,RHP: Real house price indices,IX: Index,2008,97.3477997386698,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,RHP: Real house price indices,IX: Index,2009,93.7816055390469,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,RHP: Real house price indices,IX: Index,2010,96.5803708006222,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,RHP: Real house price indices,IX: Index,2011,97.1615132587516,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,RHP: Real house price indices,IX: Index,2012,96.8998367217758,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,RHP: Real house price indices,IX: Index,2013,98.6580411677644,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,RHP: Real house price indices,IX: Index,2014,98.209591361355,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,RHP: Real house price indices,IX: Index,2016,102.514845444784,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,RHP: Real house price indices,IX: Index,2017,104.645164992779,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,RHP: Real house price indices,IX: Index,2018,105.917327872933,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,RHP: Real house price indices,IX: Index,2019,106.676313996533,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,RHP: Real house price indices,IX: Index,2020,105.850094403957,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,RHP: Real house price indices,IX: Index,2021,111.061135955566,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,RHP: Real house price indices,IX: Index,2022,116.512976910839,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,RHP: Real house price indices,IX: Index,2023,116.07135913398,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,RHP: Real house price indices,IX: Index,2024,116.369930510376,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),JPN: Japan,A: Annual,RHP: Real house price indices,IX: Index,2025,118.046299958487,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),AUS: Australia,A: Annual,HPI: Nominal house price indices,IX: Index,2015,100,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),AUS: Australia,A: Annual,RHP: Real house price indices,IX: Index,2015,100,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),AUS: Australia,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2015,100,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),AUS: Australia,A: Annual,RPI: Rent prices,IX: Index,2015,100,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),AUS: Australia,A: Annual,HPI_RPI: Price to rent ratio,IX: Index,2015,100,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),AUT: Austria,A: Annual,HPI: Nominal house price indices,IX: Index,2015,100,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),AUT: Austria,A: Annual,RHP: Real house price indices,IX: Index,2015,100,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),AUT: Austria,A: Annual,HPI_RPI: Price to rent ratio,IX: Index,2015,100,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),AUT: Austria,A: Annual,RPI: Rent prices,IX: Index,2015,100,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),AUT: Austria,A: Annual,HPI_YDH: Price to income ratio,IX: Index,2015,100,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),BEL: Belgium,A: Annual,HPI: Nominal house price indices,IX: Index,2015,100,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),BEL: Belgium,A: Annual,RHP: Real house price indices,IX: Index,2015,100,A: Normal value,0: Units,"S: Seasonally adjusted, not calendar adjusted",1: One,2015
